name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder10_attn_head8_softmax,Softmax,Encoder10_Head8,Enclave,0.265401900105644,0.01429801421184238,0.24084300093818456,0.29668299976037815,0.2879728001971671,0.29494095984773594,0,0,0,0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head8_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head8_attn_v_matmul,MatMul,Encoder10_Head8,Enclave,0.24278559994854731,0.00945277260334651,0.2293230008945102,0.2654430008988129,0.2588743505839375,0.2641292708358378,0,0,0,0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder10_attn_head8_softmax', 'encoder10_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head9_qk_matmul,MatMul,Encoder10_Head9,Enclave,0.4261606000000029,0.04356773719300218,0.39325199941231403,0.5456460003188113,0.5015176498091022,0.5368203302168695,0,0,0,0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head9_softmax,Softmax,Encoder10_Head9,Enclave,0.2682886999537004,0.025763601334321172,0.24061600015556905,0.3405539991945261,0.30911789890524227,0.33426677913666936,0,0,0,0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head9_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head9_attn_v_matmul,MatMul,Encoder10_Head9,Enclave,0.2646739998453995,0.04111964690860449,0.23042099928716198,0.3504899996187305,0.3444469494752411,0.34928138959003263,0,0,0,0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder10_attn_head9_softmax', 'encoder10_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head10_qk_matmul,MatMul,Encoder10_Head10,Enclave,0.43038280000473605,0.035937449443956486,0.39543599996250123,0.5072250005468959,0.4972476004695636,0.5052295205314294,0,0,0,0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head10_softmax,Softmax,Encoder10_Head10,Enclave,0.27852149996761,0.04711599881052597,0.24286299958475865,0.41233599949919153,0.3589849001400579,0.4016657796273648,0,0,0,0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head10_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head10_attn_v_matmul,MatMul,Encoder10_Head10,Enclave,0.27598919987212867,0.07179696699603103,0.22736500068276655,0.45432600018102676,0.4171519502051523,0.4468911901858519,0,0,0,0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder10_attn_head10_softmax', 'encoder10_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head11_qk_matmul,MatMul,Encoder10_Head11,Enclave,0.43746359970100457,0.043606481176197864,0.3890899988618912,0.5385629992815666,0.5156971502401575,0.5339898294732848,0,0,0,0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head11_softmax,Softmax,Encoder10_Head11,Enclave,0.2935917000286281,0.046044767099078406,0.2477449997968506,0.38057100027799606,0.37671000018235645,0.37979880025886814,0,0,0,0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head11_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0,0,131072,131072,60,131132,0,0,131072,1,60
