name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
backbone.6.m.7.cv2.silu,SiLU,Backbone,Enclave,4.679262799800199,0.010895222040061823,4.666286999963631,4.69576799969218,4.694222199759679,4.69545883970568,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.7.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.8.cv1.conv,Conv2d,Backbone,Enclave,38.22443920016667,0.170770311056727,38.02445099972829,38.50434700052574,38.465797200478846,38.49663704051636,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.7.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
backbone.6.m.8.cv1.bn,BatchNorm2d,Backbone,Enclave,0.7144152001274051,0.010080525135130877,0.7033080000837799,0.7278450002559111,0.7271372001923737,0.7277034402432037,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.8.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.8.cv1.silu,SiLU,Backbone,Enclave,4.685916400012502,0.02997717090091084,4.656244999750925,4.737571999612555,4.73025859973859,4.736109319637762,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.8.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.m.8.cv2.conv,Conv2d,Backbone,Enclave,81.59539299995231,1.523186739416372,79.25475899992307,83.27011700021103,83.18938000011258,83.25396960019134,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.8.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
backbone.6.m.8.cv2.bn,BatchNorm2d,Backbone,Enclave,0.7045143996947445,0.008343049243338336,0.6891369994264096,0.7132189994081273,0.7126657994376728,0.7131083594140364,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.8.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
backbone.6.m.8.cv2.silu,SiLU,Backbone,Enclave,4.658796399962739,0.01565129389456488,4.635229000086838,4.684337000071537,4.679423800007498,4.683354360058729,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['backbone.6.m.8.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.6.concat,Concat,Backbone,CPU,0.1443178000045009,0.005773617960147188,0.13814700014336267,0.15361399982793955,0.15223119989968836,0.1533374398422893,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 256, 40, 40]","[1, 512, 40, 40]","['backbone.6.m.8.cv2.silu', 'backbone.6.cv2.silu']",5,4915200,4915200,60,4915260,0,0,4915200,1,60
backbone.6.cv3.conv,Conv2d,Backbone,Enclave,92.08705719975114,1.983360460525286,89.85257399945112,95.7150799995361,95.01728039958834,95.57552007954655,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 512, 40, 40]","[1, 512, 40, 40]",['backbone.6.concat'],5,7604224,7604224,60,7604284,1048576,2048,6553600,1,60
backbone.6.cv3.bn,BatchNorm2d,Backbone,Enclave,1.3315445999978692,0.008716472415245582,1.3156960003470886,1.3401280002653948,1.339761200142675,1.3400546402408509,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 512, 40, 40]","[1, 512, 40, 40]",['backbone.6.cv3.conv'],5,6561792,6561792,60,6561852,4096,4096,6553600,1,60
backbone.6.cv3.silu,SiLU,Backbone,Enclave,9.467130199845997,0.35643783509571386,9.245333999388095,10.177482000472082,10.007735800354567,10.14353276044858,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 512, 40, 40]","[1, 512, 40, 40]",['backbone.6.cv3.bn'],5,6553600,6553600,60,6553660,0,0,6553600,1,60
backbone.7.conv,Conv2d,Backbone,Enclave,188.785511199967,0.4646551819369879,188.1156989993542,189.35679200058075,189.32220300048357,189.34987420056132,0.0,0.0,0.0,0.0,3276800,1638400,"[1, 512, 40, 40]","[1, 1024, 20, 20]",['backbone.6.cv3.silu'],5,23793664,23793664,120,23793784,18874368,4096,4915200,2,60
backbone.7.bn,BatchNorm2d,Backbone,Enclave,0.7225717998153414,0.026629285671069224,0.6863150001663598,0.7687179995627957,0.7600427996294457,0.7669829595761257,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 1024, 20, 20]","[1, 1024, 20, 20]",['backbone.7.conv'],5,3293184,3293184,60,3293244,8192,8192,3276800,1,60
backbone.7.silu,SiLU,Backbone,Enclave,4.680278799969528,0.021328329938349207,4.649434999919322,4.712056999778724,4.707089599833125,4.7110635197896045,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 1024, 20, 20]","[1, 1024, 20, 20]",['backbone.7.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.8.cv1.conv,Conv2d,Backbone,Enclave,42.24422160004906,0.9011570966692188,41.67498300012085,44.03929199997947,43.61036480004259,43.95350655999209,0.0,0.0,0.0,0.0,1638400,819200,"[1, 1024, 20, 20]","[1, 512, 20, 20]",['backbone.7.silu'],5,4556800,4556800,60,4556860,2097152,2048,2457600,1,60
backbone.8.cv1.bn,BatchNorm2d,Backbone,Enclave,0.38122599999041995,0.00931118137819654,0.3716299997904571,0.396207000449067,0.39435580038116314,0.3958367604354862,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.cv1.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
backbone.8.cv1.silu,SiLU,Backbone,Enclave,2.3803907999536023,0.008321655687166404,2.3711769999863463,2.392974999565922,2.3916199996165233,2.3927039995760424,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.cv1.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.8.cv2.conv,Conv2d,Backbone,Enclave,42.09747860022617,0.22417860568307557,41.836137999780476,42.500319000282616,42.427322800358525,42.4857197602978,0.0,0.0,0.0,0.0,1638400,819200,"[1, 1024, 20, 20]","[1, 512, 20, 20]",['backbone.8.cv1.silu'],5,4556800,4556800,60,4556860,2097152,2048,2457600,1,60
backbone.8.cv2.bn,BatchNorm2d,Backbone,Enclave,0.38675360028719297,0.00952670952517074,0.373405000573257,0.4016720004074159,0.39954720032255864,0.40124704039044445,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.cv2.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
backbone.8.cv2.silu,SiLU,Backbone,Enclave,2.4142274000041652,0.021425864809196175,2.3812419995010714,2.448907000143663,2.4421316002189997,2.4475519201587304,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.cv2.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.8.m.0.cv1.conv,Conv2d,Backbone,Enclave,19.857722599954286,0.11911981761460982,19.71162799964077,20.059931999639957,20.02303059980477,20.05255171967292,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.cv2.silu'],5,2689024,2689024,60,2689084,1048576,2048,1638400,1,60
backbone.8.m.0.cv1.bn,BatchNorm2d,Backbone,Enclave,0.4180523999821162,0.03281200381864472,0.3824479999821051,0.4784840002685087,0.4669794001529226,0.47618308024539147,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.0.cv1.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
backbone.8.m.0.cv1.silu,SiLU,Backbone,Enclave,2.3986109998077154,0.01551323159265894,2.384098000220547,2.4284749997605104,2.422167199802061,2.4272134397688205,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.0.cv1.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.8.m.0.cv2.conv,Conv2d,Backbone,Enclave,87.74783079988993,0.32037405995494167,87.4480880002011,88.34946399929322,88.23365079933865,88.3263013593023,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.0.cv1.silu'],5,11077632,11077632,60,11077692,9437184,2048,1638400,1,60
backbone.8.m.0.cv2.bn,BatchNorm2d,Backbone,Enclave,0.4044704000989441,0.0056772764152848805,0.39750500036461744,0.4108869998162845,0.4107466000277782,0.41085891985858325,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.0.cv2.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
backbone.8.m.0.cv2.silu,SiLU,Backbone,Enclave,2.3830862000977504,0.010718283348765683,2.373467999859713,2.402727999651688,2.3991635998754646,2.4020151196964434,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.0.cv2.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.8.m.1.cv1.conv,Conv2d,Backbone,Enclave,19.92705600023328,0.21212851295221707,19.735150000087742,20.330883000497124,20.25221980038623,20.315150360474945,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.0.cv2.silu'],5,2689024,2689024,60,2689084,1048576,2048,1638400,1,60
backbone.8.m.1.cv1.bn,BatchNorm2d,Backbone,Enclave,0.3780957998969825,0.006759795432151436,0.3695269997479045,0.389154000004055,0.387566599965794,0.3888365199964028,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.1.cv1.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
backbone.8.m.1.cv1.silu,SiLU,Backbone,Enclave,2.497276400208648,0.1820923494355254,2.3947010004121694,2.860726999642793,2.773804999742424,2.8433425996627193,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.1.cv1.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.8.m.1.cv2.conv,Conv2d,Backbone,Enclave,89.2012190002788,1.3273511726251157,88.13950900002965,91.78186000008282,91.21244860016304,91.66797772009886,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.1.cv1.silu'],5,11077632,11077632,60,11077692,9437184,2048,1638400,1,60
backbone.8.m.1.cv2.bn,BatchNorm2d,Backbone,Enclave,0.3974010000092676,0.01773493717214061,0.3684740004246123,0.4208169993944466,0.41824619947874453,0.4203028394113062,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.1.cv2.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
backbone.8.m.1.cv2.silu,SiLU,Backbone,Enclave,2.5892509996992885,0.35330597536762925,2.3569389995827805,3.286424000179977,3.1334650000644615,3.255832200156874,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.1.cv2.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.8.m.2.cv1.conv,Conv2d,Backbone,Enclave,20.07121560000087,0.5269874188914359,19.592548000218812,20.81549400008953,20.773185200050648,20.807032240081753,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.1.cv2.silu'],5,2689024,2689024,60,2689084,1048576,2048,1638400,1,60
backbone.8.m.2.cv1.bn,BatchNorm2d,Backbone,Enclave,0.5931577999945148,0.018981487497573345,0.569488000110141,0.6232269997781259,0.6196883998200065,0.622519279786502,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.2.cv1.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
backbone.8.m.2.cv1.silu,SiLU,Backbone,Enclave,2.5567689999661525,0.1650472298998848,2.3849649996918743,2.8388390001055086,2.7918360001422116,2.829438400112849,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.2.cv1.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.8.m.2.cv2.conv,Conv2d,Backbone,Enclave,89.76503220019367,1.414251490998675,88.00655800041568,90.95378500023799,90.95297460025904,90.9536229202422,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.2.cv1.silu'],5,11077632,11077632,60,11077692,9437184,2048,1638400,1,60
backbone.8.m.2.cv2.bn,BatchNorm2d,Backbone,Enclave,0.3814441999566043,0.0029343013458979386,0.3780739998546778,0.3857450001305551,0.38538919998245547,0.3856738401009352,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.2.cv2.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
backbone.8.m.2.cv2.silu,SiLU,Backbone,Enclave,2.40755180020642,0.017783636878183202,2.3904770005174214,2.4387840003328165,2.4341006002941867,2.4378473203250905,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.8.m.2.cv2.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.8.concat,Concat,Backbone,CPU,0.09622179986763513,0.00825431633267125,0.08521600011590635,0.10646000009728596,0.10576200002105907,0.10632040008204058,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 512, 20, 20]","[1, 1024, 20, 20]","['backbone.8.m.2.cv2.silu', 'backbone.8.cv2.silu']",5,2457600,2457600,60,2457660,0,0,2457600,1,60
backbone.8.cv3.conv,Conv2d,Backbone,Enclave,72.252916600155,2.3509494302650578,69.82176100063953,76.71226799993747,75.79284079984063,76.5283825599181,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 1024, 20, 20]","[1, 1024, 20, 20]",['backbone.8.concat'],5,7475200,7475200,60,7475260,4194304,4096,3276800,1,60
backbone.8.cv3.bn,BatchNorm2d,Backbone,Enclave,0.7236897999973735,0.009608399312121681,0.7089709997671889,0.7345829999394482,0.7344003999605775,0.7345464799436741,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 1024, 20, 20]","[1, 1024, 20, 20]",['backbone.8.cv3.conv'],5,3293184,3293184,60,3293244,8192,8192,3276800,1,60
backbone.8.cv3.silu,SiLU,Backbone,Enclave,4.6935326001403155,0.030636836339336032,4.649317999792402,4.7330380002676975,4.730440200182784,4.732518440250715,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 1024, 20, 20]","[1, 1024, 20, 20]",['backbone.8.cv3.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
backbone.9.cv1.conv,Conv2d,Backbone,Enclave,42.39950340033829,0.5906788512636313,41.74846400019305,43.21783700015658,43.173766000290925,43.20902280018345,0.0,0.0,0.0,0.0,1638400,819200,"[1, 1024, 20, 20]","[1, 512, 20, 20]",['backbone.8.cv3.silu'],5,4556800,4556800,60,4556860,2097152,2048,2457600,1,60
backbone.9.cv1.bn,BatchNorm2d,Backbone,Enclave,0.39175220008473843,0.014881567842205469,0.3751820004254114,0.4182579996268032,0.4135273997235345,0.41731187964614946,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.9.cv1.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
backbone.9.cv1.silu,SiLU,Backbone,Enclave,2.39478040002723,0.028857981210632568,2.35974899987923,2.44529599967791,2.437010599714995,2.443638919685327,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.9.cv1.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.9.maxpool1,MaxPool,Backbone,CPU,12.381424399973184,0.2750356036620559,12.14852900011465,12.780781999936153,12.754082799983735,12.77544215994567,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.9.cv1.silu'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.9.maxpool2,MaxPool,Backbone,CPU,13.256708799963235,1.318739869352019,12.174731999948563,15.064111999890883,14.98421979995328,15.048133559903363,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.9.maxpool1'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.9.maxpool3,MaxPool,Backbone,CPU,12.490856200020062,0.5254555100397923,12.17523400009668,13.537639999412932,13.290048799535725,13.48812175943749,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['backbone.9.maxpool2'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
backbone.9.concat,Concat,Backbone,CPU,0.19808900015050313,0.03565241621760917,0.1548390000607469,0.24850099998730002,0.24510480016033398,0.2478217600219068,0.0,0.0,0.0,0.0,3276800,3276800,"[1, 512, 20, 20]","[1, 2048, 20, 20]",['backbone.9.maxpool3'],5,4096000,4096000,60,4096060,0,0,4096000,1,60
backbone.9.cv2.conv,Conv2d,Backbone,Enclave,116.28907219983375,2.1709792197068434,114.81062399980146,120.59378499998274,119.61497440006497,120.39802287999919,0.0,0.0,0.0,0.0,3276800,1638400,"[1, 2048, 20, 20]","[1, 1024, 20, 20]",['backbone.9.concat'],5,13307904,13307904,60,13307964,8388608,4096,4915200,1,60
backbone.9.cv2.bn,BatchNorm2d,Backbone,Enclave,1.0488445999726537,0.030002007743049765,1.0167509999519098,1.1025339999832795,1.0937060000287602,1.1007683999923756,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 1024, 20, 20]","[1, 1024, 20, 20]",['backbone.9.cv2.conv'],5,3293184,3293184,60,3293244,8192,8192,3276800,1,60
backbone.9.cv2.silu,SiLU,Backbone,Enclave,5.411968600128603,1.478745584029129,4.647843999919132,8.36929599972791,7.63484419985616,8.22240563975356,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 1024, 20, 20]","[1, 1024, 20, 20]",['backbone.9.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
head.10.conv,Conv2d,Head,Enclave,43.10241940002015,1.2442533634824706,41.78407200015499,45.347563000177615,44.97059100012848,45.27216860016779,0.0,0.0,0.0,0.0,1638400,819200,"[1, 1024, 20, 20]","[1, 512, 20, 20]",['backbone.9.cv2.silu'],5,4556800,4556800,60,4556860,2097152,2048,2457600,1,60
head.10.bn,BatchNorm2d,Head,Enclave,0.40346479981963057,0.01146836459747125,0.3891339993060683,0.421972000367532,0.4196558002149686,0.42150876033701934,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['head.10.conv'],5,1646592,1646592,60,1646652,4096,4096,1638400,1,60
head.10.silu,SiLU,Head,Enclave,2.3898276000181795,0.014627420563235852,2.375989999563899,2.416713999991771,2.412042600008135,2.4157797199950437,0.0,0.0,0.0,0.0,819200,819200,"[1, 512, 20, 20]","[1, 512, 20, 20]",['head.10.bn'],5,1638400,1638400,60,1638460,0,0,1638400,1,60
head.11,Upsample,Head,Enclave,634.0837605997876,3.8871139861940636,629.6312169997691,641.1334149997856,639.8607201997947,640.8788760397874,0.0,0.0,0.0,0.0,819200,3276800,"[1, 512, 20, 20]","[1, 512, 40, 40]",['head.10.silu'],5,4096000,4096000,60,4096060,0,0,4096000,1,60
head.12,Concat,Head,CPU,0.265233000209264,0.013026286201456879,0.2509710002414067,0.28114700035075657,0.2810300002238364,0.28112360032537254,0.0,0.0,0.0,0.0,6553600,6553600,"[1, 512, 40, 40]","[1, 1024, 40, 40]","['head.11', 'backbone.6.cv3.silu']",5,9830400,9830400,60,9830460,0,0,9830400,1,60
head.13.cv1.conv,Conv2d,Head,Enclave,92.27069020034833,1.1148073457007308,90.9300120001717,94.17283400034648,93.89094280031713,94.11645576034061,0.0,0.0,0.0,0.0,6553600,1638400,"[1, 1024, 40, 40]","[1, 256, 40, 40]",['head.12'],5,9241600,9241600,60,9241660,1048576,1024,8192000,1,60
head.13.cv1.bn,BatchNorm2d,Head,Enclave,0.7057563996568206,0.010442273675607204,0.6907229999342235,0.7221319992822828,0.7194595993496478,0.7215975192957558,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
head.13.cv1.silu,SiLU,Head,Enclave,4.675806400337024,0.034916261899417246,4.633501000171236,4.732584000521456,4.725456000414852,4.731158400500135,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
head.13.cv2.conv,Conv2d,Head,Enclave,91.20183539998834,1.58308513932028,89.72693600026105,93.62343700013298,93.4099732001414,93.58074424013466,0.0,0.0,0.0,0.0,6553600,1638400,"[1, 1024, 40, 40]","[1, 256, 40, 40]",['head.13.cv1.silu'],5,9241600,9241600,60,9241660,1048576,1024,8192000,1,60
head.13.cv2.bn,BatchNorm2d,Head,Enclave,0.708949599902553,0.007701673941957974,0.6948480004211888,0.715813999704551,0.7157475996791618,0.7158007196994731,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
head.13.cv2.silu,SiLU,Head,Enclave,4.653093200249714,0.0061169707570527055,4.643910000595497,4.661187000237987,4.660343600335182,4.661018320257426,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
head.13.m.0.cv1.conv,Conv2d,Head,Enclave,38.05841000012151,0.10103149409861956,37.88226600045164,38.19442799976969,38.174602999970375,38.190462999809824,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
head.13.m.0.cv1.bn,BatchNorm2d,Head,Enclave,0.7051884002066799,0.010154827538294707,0.6861330002720933,0.7146910002120421,0.7140414001696627,0.7145610802035662,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.0.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
head.13.m.0.cv1.silu,SiLU,Head,Enclave,4.680017200007569,0.014854905856015078,4.666378000365512,4.708247000053234,4.702754800018738,4.707148560046335,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.0.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
head.13.m.0.cv2.conv,Conv2d,Head,Enclave,82.25111340016156,0.6909260935213399,81.54212099998404,83.18249100011599,83.14224680016196,83.17444216012518,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.0.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
head.13.m.0.cv2.bn,BatchNorm2d,Head,Enclave,0.7155705998229678,0.016176563595804105,0.6964269996387884,0.7420259998980328,0.7377301997621544,0.7411668398708571,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.0.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
head.13.m.0.cv2.silu,SiLU,Head,Enclave,4.738257399912982,0.16809816365330862,4.633313999875099,5.07348999963142,4.992374199719052,5.057266839648946,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.0.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
head.13.m.1.cv1.conv,Conv2d,Head,Enclave,38.964791600301396,0.5630857657369072,37.86586600017472,39.44076700008736,39.40487780018884,39.43358916010766,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.0.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
head.13.m.1.cv1.bn,BatchNorm2d,Head,Enclave,0.7221702002425445,0.023913068415671333,0.6999529996392084,0.7658800004719524,0.7582266003737459,0.7643493204523111,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.1.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
head.13.m.1.cv1.silu,SiLU,Head,Enclave,4.664816799777327,0.02614881177942292,4.621569999471831,4.700659999798518,4.695940199781035,4.699716039795021,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.1.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
head.13.m.1.cv2.conv,Conv2d,Head,Enclave,82.05349760009994,1.413491970130152,80.60926600046514,84.70817000034003,84.1951266003889,84.6055613203498,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.1.cv1.silu'],5,5637120,5637120,60,5637180,2359296,1024,3276800,1,60
head.13.m.1.cv2.bn,BatchNorm2d,Head,Enclave,0.851803599834966,0.17940351897165602,0.7105559998308308,1.1785609995058621,1.1253907994614565,1.167926959496981,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.1.cv2.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
head.13.m.1.cv2.silu,SiLU,Head,Enclave,4.867425999873376,0.4348479185018015,4.63019400012854,5.73661899943545,5.524149599659722,5.694125119480304,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.1.cv2.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
head.13.m.2.cv1.conv,Conv2d,Head,Enclave,38.65273200026422,0.49717351152624206,38.076039999396016,39.490505000685516,39.374583000608254,39.467320600670064,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.1.cv2.silu'],5,3539968,3539968,60,3540028,262144,1024,3276800,1,60
head.13.m.2.cv1.bn,BatchNorm2d,Head,Enclave,0.710635800169257,0.026236341135015703,0.6862720001663547,0.7578470003863913,0.7498162003685138,0.7562408403828158,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.2.cv1.conv'],5,3280896,3280896,60,3280956,2048,2048,3276800,1,60
head.13.m.2.cv1.silu,SiLU,Head,Enclave,4.68109360026574,0.05253453837107347,4.618106000634725,4.753050000545045,4.748558800383762,4.752151760512788,0.0,0.0,0.0,0.0,1638400,1638400,"[1, 256, 40, 40]","[1, 256, 40, 40]",['head.13.m.2.cv1.bn'],5,3276800,3276800,60,3276860,0,0,3276800,1,60
