name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
block13_ffn_fc1,Linear,Block13,Enclave,47.2879726003157,5.796087850103092,42.63515500133508,57.71285499940859,57.59362299977511,57.689008599481895,0.0,0.0,0.0,0.0,806912,3227648,"[1, 197, 1024]","[1, 197, 4096]",['block13_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,20828160,20828160,120,20828280,16777216,16384,4034560,2,60
block13_ffn_gelu,GELU,Block13,Enclave,19.60086569961277,0.06805831751239302,19.526714997482486,19.732953998754965,19.7285889998966,19.732080998983292,0.0,0.0,0.0,0.0,3227648,3227648,"[1, 197, 4096]","[1, 197, 4096]",['block13_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,6455296,6455296,60,6455356,0,0,6455296,1,60
block13_ffn_fc2,Linear,Block13,Enclave,23.416922499382054,0.08869391530921754,23.337759001151426,23.65476100021624,23.573058549663983,23.63842051010579,0.0,0.0,0.0,0.0,3227648,806912,"[1, 197, 4096]","[1, 197, 1024]",['block13_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,20815872,20815872,120,20815992,16777216,4096,4034560,2,60
block14_norm1,LayerNorm,Block14,Enclave,0.5110968992084963,0.017270071668339142,0.47892899965518154,0.5392259990912862,0.5363855996620259,0.5386579192054342,0.0,0.0,0.0,0.0,806912,806912,"[1, 197, 1024]","[1, 197, 1024]",['block13_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,1622016,1622016,60,1622076,4096,4096,1613824,1,60
block14_attn_q_proj,Linear,Block14,Enclave,6.322281799657503,0.11323281477387281,6.164520997117506,6.616516002395656,6.512450350965082,6.595702872109541,0.0,0.0,0.0,0.0,806912,806912,"[1, 197, 1024]","[1, 197, 1024]",['block14_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,5812224,5812224,60,5812284,4194304,4096,1613824,1,60
block14_attn_k_proj,Linear,Block14,Enclave,6.316084699210478,0.14064320737535316,6.120787998952437,6.638721999479458,6.536652999238868,6.61830819943134,0.0,0.0,0.0,0.0,806912,806912,"[1, 197, 1024]","[1, 197, 1024]",['block14_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,5812224,5812224,60,5812284,4194304,4096,1613824,1,60
block14_attn_v_proj,Linear,Block14,Enclave,6.101269600549131,0.08689500329960188,6.034877002093708,6.295549999776995,6.273041900021781,6.291048379825952,0.0,0.0,0.0,0.0,806912,806912,"[1, 197, 1024]","[1, 197, 1024]",['block14_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,5812224,5812224,60,5812284,4194304,4096,1613824,1,60
block14_attn_head0_qk_matmul,MatMul,Block14_Head0,Enclave,1.0352551002142718,0.01258548236982062,1.018226997985039,1.0540770017541945,1.0537053020016174,1.054002661803679,0.0,0.0,0.0,0.0,100864,155236,"[1, 1, 197, 64]","[1, 1, 197, 197]","['block14_attn_q_proj', 'block14_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
block14_attn_head0_softmax,Softmax,Block14_Head0,Enclave,0.5005052000342403,0.015036559546211156,0.48601000162307173,0.5357390000426676,0.5269261999274022,0.5339764400196145,0.0,0.0,0.0,0.0,155236,155236,"[1, 1, 197, 197]","[1, 1, 197, 197]",['block14_attn_head0_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,310472,310472,60,310532,0,0,310472,1,60
block14_attn_head0_attn_v_matmul,MatMul,Block14_Head0,Enclave,0.5962523999187397,0.09369462565074435,0.4768670005432796,0.7246770001074765,0.7150366491259774,0.7227489299111767,0.0,0.0,0.0,0.0,205668,50432,"[1, 1, 197, 197]","[1, 1, 197, 64]","['block14_attn_head0_softmax', 'block14_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,256100,256100,60,256160,0,0,256100,1,60
