name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
embedding_projection,Linear,Embedding,Enclave,0.8479778998662368,0.11635490559685269,0.686720999510726,1.0002540002460591,0.9949439999218157,0.9991920001812105,0.0,0.0,0.0,0.0,65536,393216,"[1, 128, 128]","[1, 128, 768]",[],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,855040,855040,60,855100,393216,3072,458752,1,60
encoder0_attn_q_proj,Linear,Encoder0,Enclave,2.5703299999804585,0.06400830364707327,2.4963830001070164,2.7242310006840853,2.6851813500798016,2.7164210705632286,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['embedding_projection'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder0_attn_k_proj,Linear,Encoder0,Enclave,2.5384739994478878,0.04215881611878234,2.483109999957378,2.6161909991060384,2.605306399618712,2.614014079208573,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['embedding_projection'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder0_attn_v_proj,Linear,Encoder0,Enclave,2.511280699764029,0.033116029586045787,2.4672269992151996,2.5721549991430948,2.562427799693978,2.5702095592532714,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['embedding_projection'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder0_attn_head0_qk_matmul,MatMul,Encoder0_Head0,Enclave,0.421158899916918,0.01832879183655811,0.3973849998146761,0.46036999992793426,0.45215929958430934,0.4587278598592093,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head0_softmax,Softmax,Encoder0_Head0,Enclave,0.2863949999664328,0.017131128772711134,0.2685430008568801,0.33186099972226657,0.31549089972031646,0.32858697972187656,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head0_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head0_attn_v_matmul,MatMul,Encoder0_Head0,Enclave,0.3051454998058034,0.07386487502017393,0.24362899966945406,0.49227099952986464,0.4418457999236124,0.4821859596086142,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head0_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head1_qk_matmul,MatMul,Encoder0_Head1,Enclave,0.4225697997753741,0.017115334832333826,0.39301499964494724,0.4613029996107798,0.44927989947609603,0.45889837958384305,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head1_softmax,Softmax,Encoder0_Head1,Enclave,0.2651871001944528,0.01603942587339015,0.24026199935178738,0.28864900014013983,0.2857595502064214,0.28807111015339615,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head1_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head1_attn_v_matmul,MatMul,Encoder0_Head1,Enclave,0.2549215001636185,0.03776562422422153,0.23162800061982125,0.36569300027622376,0.3167581996422085,0.35590604014942073,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head1_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head2_qk_matmul,MatMul,Encoder0_Head2,Enclave,0.4719058000773657,0.06522199737818712,0.3946859997085994,0.5988640004943591,0.5844869500833738,0.595988590412162,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head2_softmax,Softmax,Encoder0_Head2,Enclave,0.25893349993566517,0.008655397355452158,0.2434939997328911,0.2762520016403869,0.27096225048808265,0.27519405140992603,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head2_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head2_attn_v_matmul,MatMul,Encoder0_Head2,Enclave,0.25683840049168793,0.018943368743903732,0.23944000167830382,0.3061459992750315,0.2915786002631648,0.30323251947265817,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head2_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head3_qk_matmul,MatMul,Encoder0_Head3,Enclave,0.47130319999268977,0.10586603710311147,0.4028060011478374,0.6951870000193594,0.6831571501606959,0.6927810300476267,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head3_softmax,Softmax,Encoder0_Head3,Enclave,0.27260349997959565,0.019749873550675083,0.2476190002198564,0.3209330006939126,0.30475190033030225,0.31769678062119056,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head3_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head3_attn_v_matmul,MatMul,Encoder0_Head3,Enclave,0.2397671994913253,0.0065318180076619934,0.23108499954105355,0.24882400066417176,0.24828175046422984,0.24871555062418338,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head3_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head4_qk_matmul,MatMul,Encoder0_Head4,Enclave,0.4562952997730463,0.0837999517465079,0.4038129991386086,0.6523889987875009,0.6240646497644774,0.6467241289828962,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head4_softmax,Softmax,Encoder0_Head4,Enclave,0.2762567002719152,0.009867229267174418,0.26281600003130734,0.29841500145266764,0.2917869509474258,0.29708939135161927,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head4_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head4_attn_v_matmul,MatMul,Encoder0_Head4,Enclave,0.24737119965720922,0.00860713270632991,0.23741199947835412,0.25961299979826435,0.2584195993222238,0.25937431970305624,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head4_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head5_qk_matmul,MatMul,Encoder0_Head5,Enclave,0.4625395997209125,0.08872521745614567,0.3937620003853226,0.6962469997233711,0.6314600491350574,0.6832896096057084,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head5_softmax,Softmax,Encoder0_Head5,Enclave,0.26364860004832735,0.008103318524503108,0.25029499920492526,0.27738200151361525,0.2752728511040914,0.2769601714317105,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head5_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head5_attn_v_matmul,MatMul,Encoder0_Head5,Enclave,0.26304820021323394,0.042968833873685316,0.2290600004926091,0.3700930010381853,0.3454352500739332,0.3651614508453349,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head5_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head6_qk_matmul,MatMul,Encoder0_Head6,Enclave,0.42025899965665303,0.03195638204903271,0.39311499858740717,0.5047710001235828,0.47489729968219757,0.49879626003530575,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head6_softmax,Softmax,Encoder0_Head6,Enclave,0.2604622999569983,0.01443237379419671,0.24151700017682742,0.2949859990621917,0.28632304920392926,0.2932534090905392,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head6_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head6_attn_v_matmul,MatMul,Encoder0_Head6,Enclave,0.2739170999120688,0.06491014626698907,0.2342570005566813,0.45974400018167216,0.39121124991652306,0.4460374501286424,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head6_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head7_qk_matmul,MatMul,Encoder0_Head7,Enclave,0.4195476998575032,0.02811138396973743,0.3953460000047926,0.49737100016500335,0.46751575055168354,0.4913999502423394,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head7_softmax,Softmax,Encoder0_Head7,Enclave,0.2733396997427917,0.027333875105881106,0.24513999960618094,0.335940001605195,0.32308485106113943,0.3333689714963839,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head7_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head7_attn_v_matmul,MatMul,Encoder0_Head7,Enclave,0.2505872000256204,0.00909646691797221,0.23422399863193277,0.2672400005394593,0.2655471008438326,0.26690142060033395,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head7_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head8_qk_matmul,MatMul,Encoder0_Head8,Enclave,0.46276619996206136,0.07793404190838671,0.39872699926490895,0.6583210015378427,0.6125218004854104,0.6491611613273562,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head8_softmax,Softmax,Encoder0_Head8,Enclave,0.2656208003827487,0.025111514945401855,0.24033199952100404,0.3226059998269193,0.3066589002628461,0.31941657991410466,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head8_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head8_attn_v_matmul,MatMul,Encoder0_Head8,Enclave,0.25136699950962793,0.0304366576528942,0.23082599909685086,0.3384729989193147,0.3040475493435223,0.33158790900415624,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head8_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head9_qk_matmul,MatMul,Encoder0_Head9,Enclave,0.42745999999169726,0.041180720912554536,0.39500700040662196,0.5436310002551181,0.500431899945397,0.5349911801931739,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head9_softmax,Softmax,Encoder0_Head9,Enclave,0.2664784002263332,0.01001301196705644,0.25540500064380467,0.2902079995692475,0.28404029972080025,0.28897445959955803,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head9_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head9_attn_v_matmul,MatMul,Encoder0_Head9,Enclave,0.3154551002808148,0.08242060889671038,0.2411820005363552,0.5179899999347981,0.4644652003662485,0.5072850400210882,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head9_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head10_qk_matmul,MatMul,Encoder0_Head10,Enclave,0.4723128993646242,0.07926238697254945,0.40112599890562706,0.6947179990675068,0.6106530493525495,0.6779050091245153,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head10_softmax,Softmax,Encoder0_Head10,Enclave,0.27729410048777936,0.010704140664053015,0.26308199994673487,0.30196500119927805,0.2942151008937799,0.3004150211381784,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head10_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head10_attn_v_matmul,MatMul,Encoder0_Head10,Enclave,0.2806851000059396,0.060975416976987454,0.23895199956314173,0.4201619995001238,0.4020728996692923,0.4165441795339575,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head10_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head11_qk_matmul,MatMul,Encoder0_Head11,Enclave,0.4222960997140035,0.01893724156155741,0.39808699875720777,0.4701849993580254,0.45239604942253203,0.4666272093709267,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder0_attn_q_proj', 'encoder0_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_head11_softmax,Softmax,Encoder0_Head11,Enclave,0.28220299991517095,0.015706533956714473,0.26284299929102417,0.31511700035480317,0.30969180043030065,0.31403196036990266,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder0_attn_head11_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder0_attn_head11_attn_v_matmul,MatMul,Encoder0_Head11,Enclave,0.243037400105095,0.01147686951874025,0.23154100017563906,0.26950200117425993,0.26329425072617596,0.26826045108464314,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder0_attn_head11_softmax', 'encoder0_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder0_attn_out_proj,Linear,Encoder0,Enclave,2.525964000233216,0.020408540610188364,2.4990579986479133,2.578659999926458,2.5579676495908643,2.5745215298593394,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]","['encoder0_attn_head0_attn_v_matmul', 'encoder0_attn_head1_attn_v_matmul', 'encoder0_attn_head2_attn_v_matmul', 'encoder0_attn_head3_attn_v_matmul', 'encoder0_attn_head4_attn_v_matmul', 'encoder0_attn_head5_attn_v_matmul', 'encoder0_attn_head6_attn_v_matmul', 'encoder0_attn_head7_attn_v_matmul', 'encoder0_attn_head8_attn_v_matmul', 'encoder0_attn_head9_attn_v_matmul', 'encoder0_attn_head10_attn_v_matmul', 'encoder0_attn_head11_attn_v_matmul']",10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder0_norm1,LayerNorm,Encoder0,Enclave,0.3114385001026676,0.013875200997705575,0.29142899984435644,0.3308769992145244,0.32958099982351996,0.3306177993363235,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder0_attn_out_proj'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,792576,792576,60,792636,3072,3072,786432,1,60
encoder0_ffn_fc1,Linear,Encoder0,Enclave,21.317113299846824,1.739590982766903,20.576795999659225,26.522583999394556,24.04195764966061,26.026458729447768,0.0,0.0,0.0,0.0,393216,1572864,"[1, 128, 768]","[1, 128, 3072]",['encoder0_norm1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,11415552,11415552,60,11415612,9437184,12288,1966080,1,60
encoder0_ffn_gelu,GELU,Encoder0,Enclave,9.655510800075717,0.057446237421098466,9.574274999977206,9.743447000801098,9.737167250295897,9.742191050700058,0.0,0.0,0.0,0.0,1572864,1572864,"[1, 128, 3072]","[1, 128, 3072]",['encoder0_ffn_fc1'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3145728,3145728,60,3145788,0,0,3145728,1,60
encoder0_ffn_fc2,Linear,Encoder0,Enclave,9.07701470041502,0.0937209628129029,9.010573001432931,9.316177000073367,9.251898550246551,9.303321310108004,0.0,0.0,0.0,0.0,1572864,393216,"[1, 128, 3072]","[1, 128, 768]",['encoder0_ffn_gelu'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,11406336,11406336,60,11406396,9437184,3072,1966080,1,60
encoder0_norm2,LayerNorm,Encoder0,Enclave,0.29338980002648896,0.013752451171032532,0.2694609993341146,0.319527000101516,0.31349880000561825,0.31832136008233647,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder0_ffn_fc2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,792576,792576,60,792636,3072,3072,786432,1,60
encoder1_attn_q_proj,Linear,Encoder1,Enclave,2.530467399628833,0.035896820444185795,2.4836470001901034,2.5965320000977954,2.585684299810964,2.594362460040429,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder0_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder1_attn_k_proj,Linear,Encoder1,Enclave,2.539286699720833,0.0339080383781824,2.483898999344092,2.585009999165777,2.582183999584231,2.584444799249468,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder0_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder1_attn_v_proj,Linear,Encoder1,Enclave,2.5324177002403303,0.03817477773775258,2.4761090007814346,2.588307999758399,2.5818270999479864,2.5870118197963166,0.0,0.0,0.0,0.0,393216,393216,"[1, 128, 768]","[1, 128, 768]",['encoder0_norm2'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,3148800,3148800,60,3148860,2359296,3072,786432,1,60
encoder1_attn_head0_qk_matmul,MatMul,Encoder1_Head0,Enclave,0.4203235997920274,0.028817762137754735,0.39449599898944143,0.4930869999952847,0.47188659991661547,0.4888469199795509,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder1_attn_q_proj', 'encoder1_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,98304,98304,60,98364,0,0,98304,1,60
encoder1_attn_head0_softmax,Softmax,Encoder1_Head0,Enclave,0.2595800000563031,0.011065198795409124,0.24744400070630945,0.28354999994917307,0.27942485039602616,0.2827249700385437,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder1_attn_head0_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
