name,type,group,execution_mode,enclave_time_mean,enclave_time_std,enclave_time_min,enclave_time_max,enclave_time_p95,enclave_time_p99,cpu_time_mean,cpu_time_std,cpu_time_min,cpu_time_max,input_bytes,output_bytes,input_shape,output_shape,dependencies,num_iterations,xfer_edges_json,xfer_total_mean_ms,compute_mean_ms,cpu_memory_bytes,tee_memory_bytes,tee_encryption_overhead,tee_total_memory_bytes,weight_bytes,bias_bytes,activation_bytes,num_chunks,chunk_metadata_bytes
encoder10_attn_head4_qk_matmul,MatMul,Encoder10_Head4,Enclave,0.4142440997384256,0.01644382421823304,0.39460600055463146,0.4370890001155203,0.4348025495346519,0.43663170999934664,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head4_softmax,Softmax,Encoder10_Head4,Enclave,0.28180010012874845,0.014984355489822592,0.2622949996293755,0.30204600079741795,0.30124815084491274,0.3018864308069169,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head4_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head4_attn_v_matmul,MatMul,Encoder10_Head4,Enclave,0.2629327998874942,0.03696100427990305,0.23385299937217496,0.35230799949204084,0.3342530992995307,0.3486970194535388,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder10_attn_head4_softmax', 'encoder10_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head5_qk_matmul,MatMul,Encoder10_Head5,Enclave,0.45538970061898,0.09212908692231489,0.39794300028006546,0.7272630009538261,0.6078932999116657,0.7033890607453941,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head5_softmax,Softmax,Encoder10_Head5,Enclave,0.2772315998299746,0.01380802138248362,0.25597800049581565,0.3025999994861195,0.29896939940954326,0.30187387947080424,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head5_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head5_attn_v_matmul,MatMul,Encoder10_Head5,Enclave,0.29580860064015724,0.051716339717357236,0.2459580009599449,0.41221299943572376,0.3786902497267874,0.4055084494939365,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder10_attn_head5_softmax', 'encoder10_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head6_qk_matmul,MatMul,Encoder10_Head6,Enclave,0.4165575999650173,0.02016786340268636,0.3961279999202816,0.4608130002452526,0.45077845015839557,0.4588060902278812,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head6_softmax,Softmax,Encoder10_Head6,Enclave,0.29214680016593775,0.03622617793002339,0.26071500178659335,0.3872090001095785,0.35853455028700404,0.3814741101450636,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 128]","[1, 1, 128, 128]",['encoder10_attn_head6_qk_matmul'],10,"{""input->op"": {""enclave_get_ms"": 0.0}, ""op->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head6_attn_v_matmul,MatMul,Encoder10_Head6,Enclave,0.284023300082481,0.02261073079693856,0.2402160007477505,0.3161770000588149,0.3136903005724889,0.3156796601615497,0.0,0.0,0.0,0.0,98304,32768,"[1, 1, 128, 128]","[1, 1, 128, 64]","['encoder10_attn_head6_softmax', 'encoder10_attn_v_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
encoder10_attn_head7_qk_matmul,MatMul,Encoder10_Head7,Enclave,0.47436739987460896,0.06681644141290431,0.41744400004972704,0.6149789987830445,0.5891332497412803,0.6098098489746917,0.0,0.0,0.0,0.0,65536,65536,"[1, 1, 128, 64]","[1, 1, 128, 128]","['encoder10_attn_q_proj', 'encoder10_attn_k_proj']",10,"{""input1->matmul"": {""enclave_get_ms"": 0.0}, ""input2->matmul"": {""enclave_get_ms"": 0.0}, ""matmul->output"": {""enclave_store_ms"": 0.0}}",0.0,0.0,131072,131072,60,131132,0,0,131072,1,60
